"freq","word1","word2","word3","word4","word5"
"2","to","see","our","friends","in"
"2","to","see","so","many","friends"
"5","to","see","some","of","the"
"3","to","see","some","of","you"
"2","to","see","talk","about","unk"
"4","to","see","the","avengers","with"
"2","to","see","the","boyz","on"
"2","to","see","the","details","of"
"2","to","see","the","end","of"
"2","to","see","the","good","in"
"4","to","see","the","hunger","games"
"2","to","see","the","list","of"
"2","to","see","the","pictures","from"
"2","to","see","the","real","me"
"3","to","see","the","rest","of"
"2","to","see","the","unk","rating"
"2","to","see","the","world","through"
"2","to","see","their","loved","ones"
"2","to","see","their","name","in"
"2","to","see","them","go","to"
"2","to","see","them","play","in"
"2","to","see","through","each","other"
"2","to","see","u","again","soon"
"2","to","see","what's","going","on"
"2","to","see","what","all","the"
"2","to","see","what","god","has"
"2","to","see","what","happens","and"
"2","to","see","what","happens","when"
"2","to","see","what","i","am"
"2","to","see","what","i","had"
"4","to","see","what","it","was"
"2","to","see","what","it","would"
"5","to","see","what","kind","of"
"2","to","see","what","people","are"
"2","to","see","what","people","think"
"2","to","see","what","sort","of"
"2","to","see","what","the","rest"
"2","to","see","what","was","going"
"2","to","see","what","we","can"
"4","to","see","what","would","happen"
"2","to","see","what","you","can"
"2","to","see","what","you","create"
"2","to","see","what","you","do"
"3","to","see","what","you","have"
"2","to","see","where","the","next"
"2","to","see","you","again","and"
"5","to","see","you","again","soon"
"2","to","see","you","all","again"
"2","to","see","you","all","there"
"3","to","see","you","at","a"
"7","to","see","you","at","the"
"6","to","see","you","back","in"
"2","to","see","you","back","on"
"2","to","see","you","get","some"
"3","to","see","you","in","a"
"2","to","see","you","in","an"
"2","to","see","you","in","person"
"2","to","see","you","made","it"
"2","to","see","you","next","time"
"2","to","see","you","on","a"
"3","to","see","you","on","here"
"3","to","see","you","on","the"
"9","to","see","you","on","twitter"
"2","to","see","you","this","week"
"5","to","see","you","this","weekend"
"2","to","see","you","when","you"
"2","to","see","your","pretty","face"
"2","to","seeing","you","next","week"
"2","to","seek","the","death","penalty"
"2","to","sell","billions","of","dollars"
"2","to","sell","most","of","its"
"3","to","send","a","message","that"
"2","to","send","ecowas","troops","to"
"3","to","send","their","children","to"
"2","to","send","you","a","dm"
"2","to","send","you","a","message"
"2","to","separate","you","from","your"
"2","to","serve","a","minimum","of"
"2","to","set","the","record","straight"
"2","to","set","up","a","general"
"2","to","set","up","an","interview"
"2","to","set","up","the","new"
"2","to","set","us","up","for"
"2","to","settle","at","in","new"
"2","to","settle","at","per","barrel"
"3","to","sexy","girls","and","videos"
"3","to","share","how","kanjoya's","emotional"
"2","to","share","it","with","the"
"2","to","share","it","with","us"
"8","to","share","it","with","you"
"2","to","share","my","life","with"
"2","to","share","with","you","all"
"3","to","share","with","you","i"
"3","to","share","with","you","my"
"3","to","share","with","you","the"
"2","to","share","with","you","today"
"2","to","shoot","him","police","said"
"2","to","show","the","world","that"
"2","to","show","up","for","a"
"2","to","show","us","how","to"
"2","to","show","you","how","i"
"2","to","show","you","some","of"
"2","to","show","you","the","love"
"2","to","sign","a","contract","and"
"4","to","sign","up","for","a"
"2","to","sign","up","for","the"
"2","to","sign","with","any","team"
"2","to","sit","down","and","shut"
"2","to","sit","here","and","say"
"2","to","sit","on","the","potty"
"2","to","six","years","in","prison"
"2","to","slap","clean","slap","up"
"2","to","sleep","if","i","can"
"3","to","sleep","in","my","own"
"2","to","small","and","medium","sized"
"2","to","smile","but","you","have"
"2","to","sneak","a","peek","at"
"2","to","sneak","out","of","the"
"2","to","so","close","go","follow"
"2","to","so","i","could","buy"
"2","to","so","many","of","us"
"2","to","some","of","my","friends"
"4","to","some","of","the","most"
"2","to","someone","they","don't","know"
"2","to","someone","you","don't","know"
"2","to","sources","close","to","the"
"2","to","sources","familiar","with","the"
"2","to","speak","according","to","the"
"2","to","speak","at","chea","annual"
"2","to","speak","publicly","about","the"
"2","to","speak","to","the","media"
"9","to","spend","a","lot","of"
"2","to","spend","a","week","in"
"2","to","spend","an","hour","or"
"2","to","spend","it","with","my"
"2","to","spend","more","money","on"
"4","to","spend","more","time","with"
"2","to","spend","my","friday","night"
"2","to","spend","my","money","on"
"2","to","spend","so","much","time"
"2","to","spend","some","time","in"
"7","to","spend","some","time","with"
"2","to","spend","the","money","but"
"2","to","spend","the","of","july"
"4","to","spend","the","rest","of"
"2","to","spend","the","whole","day"
"2","to","spend","time","with","me"
"2","to","spend","time","with","my"
"2","to","spend","time","with","them"
"2","to","spend","time","with","you"
"2","to","spread","the","map","as"
"9","to","spread","the","word","about"
"2","to","spread","the","word","to"
"2","to","spx","which","we","labeled"
"2","to","st","louis","for","the"
"2","to","stab","her","in","the"
"2","to","stack","them","as","high"
"2","to","stand","on","his","head"
"2","to","stand","on","his","own"
"2","to","stand","ready","to","work"
"3","to","stand","up","to","the"
"2","to","start","after","the","first"
"2","to","start","all","over","again"
"2","to","start","at","p","m"
"2","to","start","off","the","morning"
"2","to","start","off","the","season"
"2","to","start","on","a","new"
"2","to","start","out","with","a"
"2","to","start","the","game","we"
"2","to","start","the","inning","and"
"4","to","start","the","new","year"
"2","to","start","the","rest","of"
"2","to","start","the","season","the"
"2","to","start","working","out","again"
"2","to","stay","alive","in","the"
"2","to","stay","at","a","hotel"
"2","to","stay","at","home","with"
"8","to","stay","away","from","the"
"2","to","stay","close","to","their"
"2","to","stay","feet","away","from"
"2","to","stay","fit","and","keep"
"2","to","stay","focused","on","my"
"2","to","stay","focused","on","the"
"2","to","stay","in","front","of"
"2","to","stay","in","the","country"
"2","to","stay","in","the","game"
"3","to","stay","in","touch","with"
"2","to","stay","on","the","air"
"4","to","stay","on","top","of"
"5","to","stay","out","of","the"
"3","to","stay","up","to","date"
"2","to","steer","clear","of","the"
"2","to","stem","the","flow","of"
"2","to","step","away","from","the"
"2","to","step","back","and","look"
"3","to","step","out","of","my"
"2","to","step","up","and","make"
"2","to","step","up","in","the"
"2","to","stephenie","meyer's","twilight","series"
"2","to","stop","by","the","unk"
"2","to","stop","for","a","few"
"2","to","strike","a","balance","between"
"2","to","stun","the","enemy","for"
"2","to","stupidity","in","the","treatment"
"2","to","suarez","as","a","bribe"
"2","to","subscribe","to","my","blog"
"2","to","succeed","your","desire","for"
"2","to","success","is","always","under"
"2","to","success","is","to","take"
"2","to","success","it","is","the"
"2","to","success","when","they","gave"
"3","to","such","a","degree","that"
"2","to","such","an","extent","that"
"3","to","suck","it","up","and"
"2","to","sue","arizona","sheriff","joe"
"2","to","suggest","that","there","is"
"2","to","support","same","sex","marriage"
"2","to","support","the","city","s"
"2","to","support","your","local","artists"
"2","to","swallow","a","couple","of"
"2","to","take","a","break","for"
"3","to","take","a","chance","on"
"5","to","take","a","closer","look"
"2","to","take","a","few","days"
"7","to","take","a","look","at"
"4","to","take","a","moment","to"
"2","to","take","a","nap","in"
"2","to","take","a","page","from"
"2","to","take","a","photo","of"
"5","to","take","a","picture","of"
"2","to","take","a","shot","of"
"2","to","take","a","stand","against"
"2","to","take","a","step","back"
"2","to","take","advantage","of","his"
"5","to","take","advantage","of","our"
"9","to","take","advantage","of","the"
"2","to","take","advantage","of","them"
"2","to","take","advantage","of","this"
"2","to","take","any","steps","to"
"3","to","take","care","of","business"
"5","to","take","care","of","her"
"2","to","take","care","of","his"
"3","to","take","care","of","it"
"4","to","take","care","of","my"
"2","to","take","care","of","myself"
"2","to","take","care","of","ourselves"
"2","to","take","care","of","some"
"2","to","take","care","of","something"
"5","to","take","care","of","the"
"2","to","take","care","of","their"
"3","to","take","care","of","themselves"
"5","to","take","care","of","you"
"2","to","take","care","of","your"
"2","to","take","full","advantage","of"
"2","to","take","her","out","for"
"2","to","take","him","to","the"
"2","to","take","his","chances","with"
"2","to","take","into","account","the"
"3","to","take","into","consideration","the"
"2","to","take","it","a","day"
"3","to","take","it","all","in"
"3","to","take","it","out","on"
"3","to","take","it","up","again"
"2","to","take","lie","detector","tests"
"2","to","take","massive","determined","action"
"2","to","take","my","talents","to"
"2","to","take","on","some","of"
"2","to","take","on","the","case"
"2","to","take","over","management","of"
"5","to","take","over","the","world"
"2","to","take","part","in","a"
"6","to","take","part","in","the"
"2","to","take","pictures","so","i"
"2","to","take","responsibility","for","their"
"2","to","take","that","next","step"
"2","to","take","the","bible","literally"
"2","to","take","the","chill","off"
"2","to","take","the","edge","off"
"2","to","take","the","lead","on"
"3","to","take","the","time","to"
"2","to","take","their","first","lead"
"6","to","take","this","opportunity","to"
"2","to","take","those","kinds","of"
"2","to","take","you","to","the"
"2","to","talk","about","it","and"
"2","to","talk","about","it","because"
"2","to","talk","about","it","unk"
"2","to","talk","about","the","layoffs"
"2","to","talk","on","the","phone"
"2","to","talk","to","each","other"
"4","to","talk","to","her","about"
"6","to","talk","to","me","about"
"3","to","talk","to","me","and"
"2","to","talk","to","most","if"
"2","to","talk","to","one","another"
"2","to","talk","to","them","about"
"2","to","talk","to","unk","about"
"7","to","talk","to","you","about"
"2","to","talk","to","you","in"
"4","to","taste","with","salt","and"
"2","to","teach","me","how","to"
"2","to","teach","myself","how","to"
"2","to","teach","them","how","to"
"2","to","tell","a","story","about"
"2","to","tell","ade","the","truth"
"2","to","tell","him","he","was"
"2","to","tell","me","that","he"
"3","to","tell","the","story","of"
"2","to","tell","the","truth","bo"
"2","to","tell","them","about","my"
"2","to","tell","them","to","get"
"2","to","tell","you","exactly","what"
"3","to","tell","you","how","much"
"2","to","tell","you","i","had"
"6","to","tell","you","that","i"
"2","to","tell","you","that","i'm"
"2","to","tell","you","that","you"
"7","to","tell","you","the","truth"
"2","to","tell","you","why","it"
"2","to","tens","of","thousands","of"
"4","to","terms","with","the","fact"
"2","to","test","a","man's","character"
"3","to","thank","all","of","you"
"2","to","thank","everyone","for","the"
"2","to","thank","for","helping","me"
"4","to","thank","you","all","for"
"2","to","thanks","for","the","follow"
"2","to","that","in","a","minute"
"2","to","that","the","fact","that"
"2","to","the","airport","to","pick"
"2","to","the","american","association","of"
"5","to","the","american","cancer","society"
"2","to","the","angel","of","the"
"3","to","the","anniversary","of","the"
"3","to","the","arrest","of","the"
"2","to","the","atlantic","county","jail"
"4","to","the","attention","of","the"
"2","to","the","back","of","his"
"10","to","the","back","of","the"
"2","to","the","back","so","that"
"2","to","the","balcony","of","the"
